block_group_id,census_value,state_county_tract_id,total_tract_population,population_ratio
360050131004,731.0,36-005-013100,5252.0,13.92
360050132000,0.0,36-005-013200,7288.0,0.0
360050132001,1007.0,36-005-013200,7288.0,13.82
360050132002,2051.0,36-005-013200,7288.0,28.14
360050132003,1192.0,36-005-013200,7288.0,16.36
360050132004,958.0,36-005-013200,7288.0,13.14
360050132005,2080.0,36-005-013200,7288.0,28.54
360050133001,1454.0,36-005-013300,6236.0,23.32
360050133002,1902.0,36-005-013300,6236.0,30.5
360050133003,272.0,36-005-013300,6236.0,4.36
360050133004,2608.0,36-005-013300,6236.0,41.82
360050135001,464.0,36-005-013500,3492.0,13.29
360050135002,1952.0,36-005-013500,3492.0,55.9
360050135003,1076.0,36-005-013500,3492.0,30.81
360050138000,0.0,36-005-013800,3077.0,0.0
360050138001,1677.0,36-005-013800,3077.0,54.5
360050138002,1400.0,36-005-013800,3077.0,45.5
360050141001,1221.0,36-005-014100,6384.0,19.13
360050141002,2274.0,36-005-014100,6384.0,35.62
360050141003,2889.0,36-005-014100,6384.0,45.25
360050143001,1579.0,36-005-014300,1579.0,100.0
360050144001,554.0,36-005-014400,5781.0,9.58
360050144002,659.0,36-005-014400,5781.0,11.4
360050144003,686.0,36-005-014400,5781.0,11.87
360050144004,981.0,36-005-014400,5781.0,16.97
360050144005,1107.0,36-005-014400,5781.0,19.15
360050144006,1794.0,36-005-014400,5781.0,31.03
360050145001,2122.0,36-005-014500,7002.0,30.31
360050145002,2438.0,36-005-014500,7002.0,34.82
360050145003,774.0,36-005-014500,7002.0,11.05
360050145004,1668.0,36-005-014500,7002.0,23.82
360050147011,2546.0,36-005-014701,5864.0,43.42
360050147012,1332.0,36-005-014701,5864.0,22.71
360050147013,1986.0,36-005-014701,5864.0,33.87
360050147021,874.0,36-005-014702,5157.0,16.95
360050147022,2510.0,36-005-014702,5157.0,48.67
360050147023,564.0,36-005-014702,5157.0,10.94
360050147024,1209.0,36-005-014702,5157.0,23.44
360050149001,1613.0,36-005-014900,4708.0,34.26
360050149002,1436.0,36-005-014900,4708.0,30.5
360050149003,1659.0,36-005-014900,4708.0,35.24
360050151001,689.0,36-005-015100,5311.0,12.97
360050151002,1370.0,36-005-015100,5311.0,25.8
360050151003,1252.0,36-005-015100,5311.0,23.57
360050151004,2000.0,36-005-015100,5311.0,37.66
360050152001,1378.0,36-005-015200,2565.0,53.72
360050152002,1187.0,36-005-015200,2565.0,46.28
360050153001,2645.0,36-005-015300,4226.0,62.59
360050153002,770.0,36-005-015300,4226.0,18.22
360050153003,811.0,36-005-015300,4226.0,19.19
360050155001,2493.0,36-005-015500,3089.0,80.71
360050155002,596.0,36-005-015500,3089.0,19.29
360050157001,0.0,36-005-015700,5155.0,0.0
360050157002,2142.0,36-005-015700,5155.0,41.55
360050157003,1439.0,36-005-015700,5155.0,27.91
360050157004,1574.0,36-005-015700,5155.0,30.53
360050158001,1423.0,36-005-015800,1423.0,100.0
360050159001,1434.0,36-005-015900,2164.0,66.27
360050159002,730.0,36-005-015900,2164.0,33.73
360050160000,0.0,36-005-016000,3891.0,0.0
360050160001,1551.0,36-005-016000,3891.0,39.86
360050160002,876.0,36-005-016000,3891.0,22.51
360050160003,850.0,36-005-016000,3891.0,21.85
360050160004,614.0,36-005-016000,3891.0,15.78
360050161001,1038.0,36-005-016100,4787.0,21.68
360050161002,1070.0,36-005-016100,4787.0,22.35
360050161003,1404.0,36-005-016100,4787.0,29.33
360050161004,1275.0,36-005-016100,4787.0,26.63
360050162001,799.0,36-005-016200,1712.0,46.67
360050162002,913.0,36-005-016200,1712.0,53.33
360050164001,1074.0,36-005-016400,1074.0,100.0
360050165001,1074.0,36-005-016500,1074.0,100.0
360050166001,1638.0,36-005-016600,2397.0,68.34
360050166002,759.0,36-005-016600,2397.0,31.66
360050167001,1050.0,36-005-016700,3822.0,27.47
360050167002,2772.0,36-005-016700,3822.0,72.53
360050169001,1729.0,36-005-016900,1729.0,100.0
360050173001,846.0,36-005-017300,6373.0,13.27
360050173002,1119.0,36-005-017300,6373.0,17.56
360050173003,1212.0,36-005-017300,6373.0,19.02
360050173004,3196.0,36-005-017300,6373.0,50.15
360050175001,2495.0,36-005-017500,6768.0,36.86
360050175002,534.0,36-005-017500,6768.0,7.89
360050175003,1248.0,36-005-017500,6768.0,18.44
360050175004,1494.0,36-005-017500,6768.0,22.07
360050175005,457.0,36-005-017500,6768.0,6.75
360050175006,540.0,36-005-017500,6768.0,7.98
360050177011,2006.0,36-005-017701,4554.0,44.05
360050177012,1019.0,36-005-017701,4554.0,22.38
360050177013,1529.0,36-005-017701,4554.0,33.57
360050177021,1251.0,36-005-017702,5412.0,23.12
360050177022,1187.0,36-005-017702,5412.0,21.93
360050177023,1674.0,36-005-017702,5412.0,30.93
360050177024,1300.0,36-005-017702,5412.0,24.02
360050179011,2731.0,36-005-017901,4751.0,57.48
360050179012,503.0,36-005-017901,4751.0,10.59
360050179013,1517.0,36-005-017901,4751.0,31.93
360050179021,1554.0,36-005-017902,4138.0,37.55
360050179022,723.0,36-005-017902,4138.0,17.47
360050179023,1861.0,36-005-017902,4138.0,44.97
360050181011,1685.0,36-005-018101,3502.0,48.12
360050181012,1280.0,36-005-018101,3502.0,36.55
360050181013,537.0,36-005-018101,3502.0,15.33
360050181021,1079.0,36-005-018102,5695.0,18.95
360050181022,2246.0,36-005-018102,5695.0,39.44
360050181023,1007.0,36-005-018102,5695.0,17.68
360050181024,1363.0,36-005-018102,5695.0,23.93
360050183011,1893.0,36-005-018301,4657.0,40.65
360050183012,935.0,36-005-018301,4657.0,20.08
360050183013,1829.0,36-005-018301,4657.0,39.27
360050183021,2040.0,36-005-018302,3546.0,57.53
360050183022,746.0,36-005-018302,3546.0,21.04
360050183023,760.0,36-005-018302,3546.0,21.43
360050184001,1221.0,36-005-018400,4057.0,30.1
360050184002,1047.0,36-005-018400,4057.0,25.81
360050184003,655.0,36-005-018400,4057.0,16.14
360050184004,1134.0,36-005-018400,4057.0,27.95
360050185011,3069.0,36-005-018501,3069.0,100.0
360050185021,1074.0,36-005-018502,6503.0,16.52
360050185022,3793.0,36-005-018502,6503.0,58.33
360050185023,903.0,36-005-018502,6503.0,13.89
360050185024,733.0,36-005-018502,6503.0,11.27
360050189001,2028.0,36-005-018900,8311.0,24.4
360050189002,2595.0,36-005-018900,8311.0,31.22
360050189003,2056.0,36-005-018900,8311.0,24.74
360050189004,1632.0,36-005-018900,8311.0,19.64
360050193001,2357.0,36-005-019300,7126.0,33.08
360050193002,2015.0,36-005-019300,7126.0,28.28
360050193003,1321.0,36-005-019300,7126.0,18.54
360050193004,1433.0,36-005-019300,7126.0,20.11
360050194001,2162.0,36-005-019400,2162.0,100.0
360050195001,2909.0,36-005-019500,7766.0,37.46
360050195002,2654.0,36-005-019500,7766.0,34.17
360050195003,1771.0,36-005-019500,7766.0,22.8
360050195004,432.0,36-005-019500,7766.0,5.56
360050197001,2152.0,36-005-019700,7479.0,28.77
360050197002,1139.0,36-005-019700,7479.0,15.23
360050197003,2802.0,36-005-019700,7479.0,37.46
360050197004,907.0,36-005-019700,7479.0,12.13
360050197005,479.0,36-005-019700,7479.0,6.4
360050199001,857.0,36-005-019900,7899.0,10.85
360050199002,1749.0,36-005-019900,7899.0,22.14
360050199003,820.0,36-005-019900,7899.0,10.38
360050199004,1440.0,36-005-019900,7899.0,18.23
360050199005,1818.0,36-005-019900,7899.0,23.02
360050199006,1215.0,36-005-019900,7899.0,15.38
360050200001,1316.0,36-005-020000,5147.0,25.57
360050200002,2059.0,36-005-020000,5147.0,40.0
360050200003,29.0,36-005-020000,5147.0,0.56
360050200004,1743.0,36-005-020000,5147.0,33.86
360050201001,1695.0,36-005-020100,3772.0,44.94
360050201002,857.0,36-005-020100,3772.0,22.72
360050201003,1220.0,36-005-020100,3772.0,32.34
360050202001,1163.0,36-005-020200,2372.0,49.03
360050202002,1209.0,36-005-020200,2372.0,50.97
360050204001,925.0,36-005-020400,3431.0,26.96
360050204002,1036.0,36-005-020400,3431.0,30.2
360050204003,1470.0,36-005-020400,3431.0,42.84
360050205011,0.0,36-005-020501,7267.0,0.0
360050205012,1890.0,36-005-020501,7267.0,26.01
360050205013,2295.0,36-005-020501,7267.0,31.58
360050205014,950.0,36-005-020501,7267.0,13.07
360050205015,2132.0,36-005-020501,7267.0,29.34
360050205021,845.0,36-005-020502,2515.0,33.6
360050205022,341.0,36-005-020502,2515.0,13.56
360050205023,1329.0,36-005-020502,2515.0,52.84
360050206011,1203.0,36-005-020601,2425.0,49.61
360050206012,1222.0,36-005-020601,2425.0,50.39
360050209001,795.0,36-005-020900,4997.0,15.91
360050209002,996.0,36-005-020900,4997.0,19.93
360050209003,1604.0,36-005-020900,4997.0,32.1
360050209004,1602.0,36-005-020900,4997.0,32.06
360050210011,588.0,36-005-021001,8111.0,7.25
360050210012,1009.0,36-005-021001,8111.0,12.44
360050210013,1701.0,36-005-021001,8111.0,20.97
360050210014,858.0,36-005-021001,8111.0,10.58
360050210015,926.0,36-005-021001,8111.0,11.42
360050210016,1108.0,36-005-021001,8111.0,13.66
360050210017,1921.0,36-005-021001,8111.0,23.68
360050210021,2374.0,36-005-021002,8192.0,28.98
360050210022,566.0,36-005-021002,8192.0,6.91
360050210023,344.0,36-005-021002,8192.0,4.2
360050210024,1852.0,36-005-021002,8192.0,22.61
360050210025,395.0,36-005-021002,8192.0,4.82
360050210026,1032.0,36-005-021002,8192.0,12.6
360050210027,470.0,36-005-021002,8192.0,5.74
360050210028,1159.0,36-005-021002,8192.0,14.15
360050211001,1057.0,36-005-021100,6036.0,17.51
360050211002,2370.0,36-005-021100,6036.0,39.26
360050211003,1241.0,36-005-021100,6036.0,20.56
360050211004,1368.0,36-005-021100,6036.0,22.66
360050212001,919.0,36-005-021200,5157.0,17.82
360050212002,1204.0,36-005-021200,5157.0,23.35
360050212003,1073.0,36-005-021200,5157.0,20.81
360050212004,1378.0,36-005-021200,5157.0,26.72
360050212005,583.0,36-005-021200,5157.0,11.31
360050213011,313.0,36-005-021301,1397.0,22.41
360050213012,1084.0,36-005-021301,1397.0,77.59
360050213021,2509.0,36-005-021302,5865.0,42.78
360050213022,1161.0,36-005-021302,5865.0,19.8
360050213023,300.0,36-005-021302,5865.0,5.12
360050213024,1895.0,36-005-021302,5865.0,32.31
360050215011,1182.0,36-005-021501,4445.0,26.59
360050215012,1327.0,36-005-021501,4445.0,29.85
360050215013,1936.0,36-005-021501,4445.0,43.55
360050215021,1914.0,36-005-021502,6772.0,28.26
360050215022,1364.0,36-005-021502,6772.0,20.14
360050215023,1468.0,36-005-021502,6772.0,21.68
360050215024,890.0,36-005-021502,6772.0,13.14
360050215025,1136.0,36-005-021502,6772.0,16.77
360050216011,1728.0,36-005-021601,4625.0,37.36
360050216012,1525.0,36-005-021601,4625.0,32.97
360050216013,549.0,36-005-021601,4625.0,11.87
360050216014,823.0,36-005-021601,4625.0,17.79
360050216021,27.0,36-005-021602,6195.0,0.44
360050216022,792.0,36-005-021602,6195.0,12.78
360050216023,439.0,36-005-021602,6195.0,7.09
360050216024,2515.0,36-005-021602,6195.0,40.6
360050216025,1482.0,36-005-021602,6195.0,23.92
360050216026,940.0,36-005-021602,6195.0,15.17
360050217001,2206.0,36-005-021700,5220.0,42.26
360050217002,1227.0,36-005-021700,5220.0,23.51
360050217003,804.0,36-005-021700,5220.0,15.4
360050217004,983.0,36-005-021700,5220.0,18.83
360050218001,868.0,36-005-021800,6154.0,14.1
360050218002,1992.0,36-005-021800,6154.0,32.37
360050218003,2277.0,36-005-021800,6154.0,37.0
360050218004,491.0,36-005-021800,6154.0,7.98
360050218005,526.0,36-005-021800,6154.0,8.55
360050219001,963.0,36-005-021900,963.0,100.0
360050220001,1917.0,36-005-022000,1917.0,100.0
360050221011,728.0,36-005-022101,4030.0,18.06
360050221012,1068.0,36-005-022101,4030.0,26.5
360050221013,2234.0,36-005-022101,4030.0,55.43
360050221021,2210.0,36-005-022102,5995.0,36.86
360050221022,1716.0,36-005-022102,5995.0,28.62
360050221023,2069.0,36-005-022102,5995.0,34.51
360050222001,1041.0,36-005-022200,3169.0,32.85
360050222002,661.0,36-005-022200,3169.0,20.86
360050222003,679.0,36-005-022200,3169.0,21.43
360050222004,788.0,36-005-022200,3169.0,24.87
360050223001,1225.0,36-005-022300,5553.0,22.06
360050223002,955.0,36-005-022300,5553.0,17.2
360050223003,1175.0,36-005-022300,5553.0,21.16
360050223004,2198.0,36-005-022300,5553.0,39.58
360050224011,1130.0,36-005-022401,2517.0,44.89
360050224012,1387.0,36-005-022401,2517.0,55.11
360050224031,858.0,36-005-022403,3061.0,28.03
360050224032,2203.0,36-005-022403,3061.0,71.97
360050224041,826.0,36-005-022404,4736.0,17.44
360050224042,1290.0,36-005-022404,4736.0,27.24
360050224043,2620.0,36-005-022404,4736.0,55.32
360050225001,1624.0,36-005-022500,8818.0,18.42
360050225002,1790.0,36-005-022500,8818.0,20.3
360050225003,983.0,36-005-022500,8818.0,11.15
360050225004,447.0,36-005-022500,8818.0,5.07
360050225005,998.0,36-005-022500,8818.0,11.32
360050225006,2976.0,36-005-022500,8818.0,33.75
360050227011,1117.0,36-005-022701,4831.0,23.12
360050227012,2014.0,36-005-022701,4831.0,41.69
360050227013,1700.0,36-005-022701,4831.0,35.19
360050227021,1451.0,36-005-022702,1451.0,100.0
360050227031,1991.0,36-005-022703,1991.0,100.0
360050228001,1425.0,36-005-022800,6207.0,22.96
360050228002,1921.0,36-005-022800,6207.0,30.95
360050228003,1560.0,36-005-022800,6207.0,25.13
360050228004,1301.0,36-005-022800,6207.0,20.96
360050229011,1251.0,36-005-022901,5530.0,22.62
360050229012,876.0,36-005-022901,5530.0,15.84
360050229013,1182.0,36-005-022901,5530.0,21.37
360050229014,514.0,36-005-022901,5530.0,9.29
360050229015,1707.0,36-005-022901,5530.0,30.87
360050229021,1340.0,36-005-022902,3710.0,36.12
360050229022,1443.0,36-005-022902,3710.0,38.89
360050229023,927.0,36-005-022902,3710.0,24.99
360050230001,1728.0,36-005-023000,2963.0,58.32
360050230002,1235.0,36-005-023000,2963.0,41.68
360050231001,1696.0,36-005-023100,1696.0,100.0
360050232001,1011.0,36-005-023200,2517.0,40.17
360050232002,1506.0,36-005-023200,2517.0,59.83
360050233011,705.0,36-005-023301,4177.0,16.88
360050233012,1773.0,36-005-023301,4177.0,42.45
360050233013,645.0,36-005-023301,4177.0,15.44
360050233014,1054.0,36-005-023301,4177.0,25.23
360050233021,2004.0,36-005-023302,3982.0,50.33
360050233022,1978.0,36-005-023302,3982.0,49.67
360050235011,1481.0,36-005-023501,3325.0,44.54
360050235012,1172.0,36-005-023501,3325.0,35.25
360050235013,672.0,36-005-023501,3325.0,20.21
360050235021,2121.0,36-005-023502,4628.0,45.83
360050235022,1202.0,36-005-023502,4628.0,25.97
360050235023,573.0,36-005-023502,4628.0,12.38
360050235024,732.0,36-005-023502,4628.0,15.82
360050236001,1052.0,36-005-023600,1602.0,65.67
360050236002,550.0,36-005-023600,1602.0,34.33
360050237021,1333.0,36-005-023702,1333.0,100.0
360050237031,3405.0,36-005-023703,5493.0,61.99
360050237032,1413.0,36-005-023703,5493.0,25.72
360050237033,675.0,36-005-023703,5493.0,12.29
360050237041,993.0,36-005-023704,3821.0,25.99
360050237042,1340.0,36-005-023704,3821.0,35.07
360050237043,1488.0,36-005-023704,3821.0,38.94
360050238001,77.0,36-005-023800,2480.0,3.1
360050238002,1152.0,36-005-023800,2480.0,46.45
360050238003,1251.0,36-005-023800,2480.0,50.44
360050239001,1463.0,36-005-023900,8489.0,17.23
360050239002,920.0,36-005-023900,8489.0,10.84
360050239003,1299.0,36-005-023900,8489.0,15.3
360050239004,1653.0,36-005-023900,8489.0,19.47
360050239005,1729.0,36-005-023900,8489.0,20.37
360050239006,541.0,36-005-023900,8489.0,6.37
360050239007,884.0,36-005-023900,8489.0,10.41
360050240001,2121.0,36-005-024000,4618.0,45.93
360050240002,1314.0,36-005-024000,4618.0,28.45
360050240003,1183.0,36-005-024000,4618.0,25.62
360050241001,1112.0,36-005-024100,6921.0,16.07
360050241002,1446.0,36-005-024100,6921.0,20.89
360050241003,1136.0,36-005-024100,6921.0,16.41
360050241004,981.0,36-005-024100,6921.0,14.17
360050241005,2246.0,36-005-024100,6921.0,32.45
360050243001,941.0,36-005-024300,5575.0,16.88
360050243002,1726.0,36-005-024300,5575.0,30.96
360050243003,1153.0,36-005-024300,5575.0,20.68
360050243004,1755.0,36-005-024300,5575.0,31.48
360050244001,734.0,36-005-024400,2512.0,29.22
360050244002,1778.0,36-005-024400,2512.0,70.78
360050245011,1089.0,36-005-024501,4475.0,24.34
360050245012,1169.0,36-005-024501,4475.0,26.12
360050245013,1167.0,36-005-024501,4475.0,26.08
360050245014,1050.0,36-005-024501,4475.0,23.46
360050245021,1571.0,36-005-024502,3848.0,40.83
360050245022,287.0,36-005-024502,3848.0,7.46
360050245023,1990.0,36-005-024502,3848.0,51.72
360050246001,990.0,36-005-024600,2065.0,47.94
360050246002,1075.0,36-005-024600,2065.0,52.06
360050247001,812.0,36-005-024700,1967.0,41.28
360050247002,1155.0,36-005-024700,1967.0,58.72
360050248001,1568.0,36-005-024800,3370.0,46.53
360050248002,1261.0,36-005-024800,3370.0,37.42
360050248003,541.0,36-005-024800,3370.0,16.05
360050250001,1633.0,36-005-025000,2601.0,62.78
360050250002,968.0,36-005-025000,2601.0,37.22
360050251001,1541.0,36-005-025100,6462.0,23.85
360050251002,936.0,36-005-025100,6462.0,14.48
360050251003,817.0,36-005-025100,6462.0,12.64
360050251004,615.0,36-005-025100,6462.0,9.52
360050251005,1629.0,36-005-025100,6462.0,25.21
360050251006,26.0,36-005-025100,6462.0,0.4
360050251007,898.0,36-005-025100,6462.0,13.9
360050252001,1302.0,36-005-025200,2561.0,50.84
360050252002,1259.0,36-005-025200,2561.0,49.16
360050253001,2474.0,36-005-025300,6313.0,39.19
360050253002,1554.0,36-005-025300,6313.0,24.62
360050253003,1224.0,36-005-025300,6313.0,19.39
360050253004,1061.0,36-005-025300,6313.0,16.81
360050254001,1044.0,36-005-025400,2183.0,47.82
360050254002,1139.0,36-005-025400,2183.0,52.18
360050255001,2830.0,36-005-025500,7728.0,36.62
360050255002,3643.0,36-005-025500,7728.0,47.14
360050255003,1255.0,36-005-025500,7728.0,16.24
360050256001,674.0,36-005-025600,1464.0,46.04
360050256002,790.0,36-005-025600,1464.0,53.96
360050257001,1793.0,36-005-025700,1793.0,100.0
360050261001,2114.0,36-005-026100,2114.0,100.0
360050263001,1675.0,36-005-026300,7124.0,23.51
360050263002,1213.0,36-005-026300,7124.0,17.03
360050263003,1381.0,36-005-026300,7124.0,19.39
360050263004,726.0,36-005-026300,7124.0,10.19
360050263005,2129.0,36-005-026300,7124.0,29.88
360050264001,1590.0,36-005-026400,6643.0,23.93
360050264002,1472.0,36-005-026400,6643.0,22.16
360050264003,2686.0,36-005-026400,6643.0,40.43
360050264004,895.0,36-005-026400,6643.0,13.47
360050265001,1399.0,36-005-026500,7505.0,18.64
360050265002,2242.0,36-005-026500,7505.0,29.87
360050265003,2546.0,36-005-026500,7505.0,33.92
360050265004,1318.0,36-005-026500,7505.0,17.56
360050266011,1983.0,36-005-026601,3305.0,60.0
360050266012,631.0,36-005-026601,3305.0,19.09
360050266013,691.0,36-005-026601,3305.0,20.91
360050266021,1860.0,36-005-026602,5033.0,36.96
360050266022,1196.0,36-005-026602,5033.0,23.76
360050266023,803.0,36-005-026602,5033.0,15.95
360050266024,406.0,36-005-026602,5033.0,8.07
360050266025,768.0,36-005-026602,5033.0,15.26
360050267011,1463.0,36-005-026701,3639.0,40.2
360050267012,1188.0,36-005-026701,3639.0,32.65
360050267013,988.0,36-005-026701,3639.0,27.15
360050267021,2566.0,36-005-026702,8183.0,31.36
360050267022,779.0,36-005-026702,8183.0,9.52
360050267023,1495.0,36-005-026702,8183.0,18.27
360050267024,436.0,36-005-026702,8183.0,5.33
360050267025,1001.0,36-005-026702,8183.0,12.23
360050267026,1906.0,36-005-026702,8183.0,23.29
360050269001,1196.0,36-005-026900,4072.0,29.37
360050269002,2297.0,36-005-026900,4072.0,56.41
360050269003,579.0,36-005-026900,4072.0,14.22
360050273001,754.0,36-005-027300,7798.0,9.67
360050273002,2245.0,36-005-027300,7798.0,28.79
360050273003,2872.0,36-005-027300,7798.0,36.83
360050273004,1927.0,36-005-027300,7798.0,24.71
360050274011,738.0,36-005-027401,5148.0,14.34
360050274012,684.0,36-005-027401,5148.0,13.29
360050274013,2304.0,36-005-027401,5148.0,44.76
360050274014,1422.0,36-005-027401,5148.0,27.62
360050274020,0.0,36-005-027402,3611.0,0.0
360050274021,1955.0,36-005-027402,3611.0,54.14
360050274022,344.0,36-005-027402,3611.0,9.53
360050274023,1312.0,36-005-027402,3611.0,36.33
360050276000,0.0,36-005-027600,52.0,0.0
360050276001,52.0,36-005-027600,52.0,100.0
360050277001,956.0,36-005-027700,4338.0,22.04
360050277002,758.0,36-005-027700,4338.0,17.47
360050277003,642.0,36-005-027700,4338.0,14.8
360050277004,1982.0,36-005-027700,4338.0,45.69
360050279001,736.0,36-005-027900,8486.0,8.67
360050279002,1099.0,36-005-027900,8486.0,12.95
360050279003,2118.0,36-005-027900,8486.0,24.96
360050279004,1317.0,36-005-027900,8486.0,15.52
360050279005,1075.0,36-005-027900,8486.0,12.67
360050279006,2141.0,36-005-027900,8486.0,25.23
360050281001,1172.0,36-005-028100,3757.0,31.2
360050281002,1265.0,36-005-028100,3757.0,33.67
360050281003,1320.0,36-005-028100,3757.0,35.13
360050283001,1447.0,36-005-028300,2841.0,50.93
